t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
558999.98,-323000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559001.00,-452000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559002.04,-454000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559003.08,-452000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559004.12,-453000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559005.16,-458000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559006.20,-467000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559007.24,-456000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559008.27,-691000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559009.31,-683000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559010.34,-678000,3860000,240,Discharging,850000:850000:850000:850000:850000:500000:2200000:2200000
559011.38,-681000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559012.41,-684000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559013.45,-679000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559014.49,-682000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559015.52,-683000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559016.56,-683000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559017.60,-679000,3860000,240,Discharging,750000:750000:750000:750000:1100000:1100000:2200000:2200000
559018.63,-677000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559019.66,-710000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559020.70,-672000,3860000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559021.73,-692000,3857000,240,Discharging,1600000:1600000:1600000:1600000:1600000:1600000:2200000:2200000
559022.77,-674000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559023.80,-674000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559024.84,-674000,3857000,240,Discharging,750000:750000:750000:750000:750000:750000:2200000:2200000
559025.87,-677000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559026.91,-679000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559027.94,-675000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559028.97,-672000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559030.01,-660000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559031.05,-664000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559032.08,-665000,3857000,240,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559033.11,-663000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559034.15,-663000,3857000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559035.19,-665000,3855000,240,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559036.22,-663000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559037.25,-663000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559038.29,-563000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559039.35,-116000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559040.38,-117000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559041.42,-108000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559042.48,-109000,3855000,250,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
