t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
559550.14,-643000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559551.18,-651000,3845000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559552.21,-660000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559553.31,-499000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559554.35,-648000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559555.38,-637000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559556.42,-623000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559557.45,-610000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559558.48,-616000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559559.52,-640000,3832000,280,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559560.62,-598000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559561.66,-613000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559562.70,-599000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559563.73,-628000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559564.77,-591000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559565.81,-595000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559566.84,-604000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559567.89,-631000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559568.93,-620000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559569.97,-641000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559571.00,-623000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559572.03,-640000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559573.07,-638000,3842000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559574.11,-644000,3840000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559575.14,-632000,3837000,290,Discharging,1250000:1250000:1250000:1250000:1250000:1250000:2200000:2200000
559576.17,-633000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559577.21,-362000,3837000,290,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
