t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
559188.75,-658000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559189.79,-640000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559190.82,-661000,3845000,260,Discharging,1200000:1200000:1200000:1200000:1200000:1200000:2200000:2200000
559191.85,-666000,3845000,260,Discharging,750000:750000:750000:750000:750000:750000:2200000:2200000
559192.98,-486000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559194.01,-660000,3845000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559195.05,-675000,3840000,260,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559196.08,-698000,3840000,260,Discharging,800000:850000:850000:850000:850000:850000:2200000:2200000
559198.62,-40000,3840000,270,Discharging,1000000:1000000:1000000:1000000:1000000:1000000:725000:725000
559201.06,-42000,3840000,270,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559202.69,-228000,3840000,270,Discharging,1900000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559205.20,-10000,3840000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559207.27,-51000,3840000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559210.29,-9000,3840000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559212.27,-21000,3917000,270,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559214.51,-117000,3917000,270,Discharging,750000:750000:750000:750000:500000:500000:2200000:2200000
559216.60,-298000,3917000,270,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
559218.03,-262000,3917000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559220.31,-17000,3917000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559222.78,-13000,3917000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559225.24,-366000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559227.97,-299000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559230.43,-81000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559232.70,-13000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559235.17,-10000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559237.63,-324000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559240.24,-214000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559242.57,-85000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559245.02,-92000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559247.54,-123000,3932000,270,Discharging,1400000:1400000:1400000:1400000:1400000:1400000:2200000:2200000
559248.57,-637000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559249.62,-665000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559250.65,-663000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559251.69,-674000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559252.72,-658000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559253.76,-794000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559254.80,-634000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559255.83,-631000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559256.87,-666000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559257.90,-658000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559258.94,-679000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559259.97,-673000,3932000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559261.01,-629000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559262.05,-677000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559263.07,-668000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559264.11,-666000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559265.15,-684000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559266.19,-677000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559267.22,-667000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559268.26,-691000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559269.29,-638000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559270.33,-670000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559271.36,-674000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559272.40,-665000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559273.44,-682000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559274.47,-681000,3842000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559275.51,-651000,3842000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559276.55,-664000,3842000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559277.58,-671000,3842000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559278.62,-670000,3842000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559279.66,-670000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559280.69,-661000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559281.81,-501000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559282.84,-666000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559283.88,-672000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559284.91,-657000,3845000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559285.95,-646000,3850000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559286.99,-634000,3850000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559288.02,-635000,3850000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559289.75,-15000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559290.79,-666000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559291.83,-645000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559292.86,-651000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559294.01,-474000,3847000,270,Discharging,850000:850000:850000:850000:850000:850000:2200000:2200000
559295.04,-655000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559296.08,-665000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559297.11,-655000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559298.15,-661000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559299.18,-637000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559300.22,-670000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
559301.96,-18000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559304.44,-10000,3847000,270,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
559306.97,-45000,3847000,270,Discharging,750000:1450000:1450000:1450000:1450000:1450000:2200000:2200000
