t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
581719.07,-545000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581720.11,-541000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581721.14,-548000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581722.17,-577000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581723.21,-553000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581724.24,-550000,4057000,380,Discharging,500000:500000:500000:500000:500000:800000:2200000:2200000
581725.27,-540000,4057000,380,Discharging,800000:800000:800000:900000:900000:900000:2200000:2200000
581726.30,-547000,4057000,380,Discharging,750000:750000:750000:750000:750000:750000:2200000:2200000
581727.33,-539000,4057000,380,Discharging,1350000:1350000:1350000:1350000:1350000:1350000:2200000:2200000
581728.37,-549000,4057000,380,Discharging,500000:500000:850000:850000:850000:850000:2200000:2200000
581729.39,-545000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581730.42,-567000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581731.45,-544000,4057000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581732.49,-540000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581733.52,-545000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581734.56,-542000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581735.59,-537000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581736.63,-551000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581737.66,-544000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581738.70,-545000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581739.73,-581000,4055000,380,Discharging,850000:850000:850000:850000:850000:850000:2200000:2200000
581740.77,-549000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581741.80,-581000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581742.84,-543000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581743.87,-548000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581744.91,-545000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581745.95,-542000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581746.98,-541000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581748.02,-533000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581749.06,-541000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581750.09,-539000,4055000,380,Discharging,650000:650000:650000:650000:650000:650000:2200000:2200000
581751.12,-572000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581752.16,-546000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581753.19,-538000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581754.22,-544000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581755.26,-534000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581756.29,-537000,4055000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581757.33,-534000,4052000,380,Discharging,650000:650000:650000:650000:650000:650000:2200000:2200000
581758.38,-570000,4052000,380,Discharging,1350000:1350000:1350000:1350000:1350000:1350000:2200000:2200000
581759.41,-491000,4052000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581760.45,-238000,4052000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581761.48,-235000,4052000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581762.52,-240000,4052000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
581763.56,-232000,4052000,380,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
