t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
581380.51,-241000,4080000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581381.54,-473000,4080000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581382.56,-545000,4080000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581383.58,-623000,4080000,370,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581384.62,-459000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581385.65,-524000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581386.69,-499000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581387.72,-524000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581388.76,-485000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581389.79,-520000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581390.83,-480000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581391.86,-487000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581392.90,-486000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581393.93,-520000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581394.97,-482000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581396.00,-516000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581397.04,-527000,4085000,380,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
581398.06,-608000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581399.09,-596000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581400.13,-602000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581401.17,-589000,4085000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581402.20,-642000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581403.23,-585000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581404.27,-584000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581405.31,-573000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
581406.34,-566000,4067000,380,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
