t_s,current_uA,voltage_uV,batt_temp_deciC,status,cpu_freqs_kHz
579959.52,-278000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579960.54,-543000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579961.57,-574000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579962.61,-612000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579963.64,-618000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579964.67,-626000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579965.70,-616000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579966.73,-613000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579967.77,-736000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579968.80,-873000,4135000,340,Discharging,1100000:1100000:1100000:1100000:1100000:1100000:2200000:2200000
579969.82,-869000,4135000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579970.85,-872000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579971.88,-910000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579972.91,-868000,4137000,340,Discharging,2000000:2000000:2000000:2000000:2000000:2000000:2200000:2200000
579973.93,-918000,4137000,340,Discharging,900000:750000:750000:750000:750000:750000:2200000:2200000
579974.96,-878000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579975.99,-885000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579977.02,-886000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579978.05,-912000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579979.08,-896000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579980.11,-914000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579981.13,-879000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579982.16,-888000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579983.18,-877000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579984.21,-908000,4137000,340,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579985.23,-897000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579986.26,-921000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579987.29,-880000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579988.31,-882000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579989.34,-882000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579990.37,-938000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579991.40,-872000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579992.43,-906000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579993.46,-871000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579994.49,-870000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579995.52,-878000,4132000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579996.55,-891000,4125000,350,Discharging,500000:500000:500000:500000:500000:500000:2200000:2200000
579997.58,-237000,4125000,350,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
579998.62,-235000,4125000,350,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
579999.65,-236000,4125000,350,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580000.69,-234000,4125000,350,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
580001.74,-228000,4125000,350,Discharging,500000:500000:500000:500000:500000:500000:725000:725000
